Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Property_Area,Loan_Status,Cibil_Score,split
LN102509,Female,Yes,0,Not Graduate,No,2043,3299.0,179.0,360.0,Semiurban,N,685.0,test
LN102510,Male,No,0,Not Graduate,No,2638,1739.0,145.0,360.0,Semiurban,Y,807.0,test
LN102511,Female,Yes,1,Graduate,No,11308,0.0,551.0,360.0,Semiurban,Y,845.0,test
LN102512,Male,Yes,2,Graduate,No,4341,3544.0,221.0,360.0,Urban,N,454.0,test
LN102513,Male,No,0,Not Graduate,Yes,2247,2479.0,117.0,360.0,Rural,Y,900.0,test
LN102514,Male,Yes,2,Graduate,No,3885,4011.0,233.0,360.0,Urban,N,459.0,test
LN102515,Male,Yes,0,Graduate,No,143,1657.0,145.0,360.0,Rural,N,879.0,test
LN102516,Female,No,0,Graduate,Yes,4405,0.0,114.0,360.0,Semiurban,N,523.0,test
LN102517,Male,Yes,0,Graduate,No,2817,2330.0,104.0,360.0,Semiurban,Y,882.0,test
LN102518,Female,Yes,1,Graduate,Yes,12391,0.0,269.0,360.0,Urban,N,540.0,test
LN102519,Male,No,0,Graduate,No,4539,0.0,117.0,360.0,Rural,Y,601.0,test
LN102520,Male,Yes,2,Graduate,No,3081,453.0,114.0,84.0,Urban,Y,827.0,test
LN102521,Male,No,0,Not Graduate,No,2346,1600.0,132.0,360.0,Semiurban,Y,775.0,test
LN102522,Female,Yes,0,Graduate,No,4026,2179.0,202.0,360.0,Semiurban,Y,760.0,test
LN102523,Male,Yes,2,Graduate,No,3997,3987.0,231.0,360.0,Urban,N,583.0,test
LN102524,Male,Yes,2,Graduate,No,4266,3938.0,203.0,360.0,Urban,N,555.0,test
LN102525,Male,No,0,Graduate,No,7850,4196.0,190.0,360.0,Rural,Y,819.0,test
LN102526,Male,Yes,0,Graduate,Yes,2339,3119.0,164.0,360.0,Urban,Y,789.0,test
LN102527,Male,Yes,0,Not Graduate,No,2672,1810.0,138.0,360.0,Semiurban,N,605.0,test
LN102528,Male,Yes,0,Graduate,Yes,39272,4422.0,128.0,360.0,Semiurban,Y,900.0,test
LN102529,Male,Yes,1,Graduate,No,7675,2418.0,173.0,360.0,Urban,Y,698.0,test
LN102530,Male,Yes,0,Graduate,No,3887,2669.0,162.0,360.0,Semiurban,Y,741.0,test
LN102531,Male,No,1,Graduate,No,2906,2160.0,125.0,180.0,Urban,N,737.0,test
LN102532,Male,Yes,2,Graduate,No,2464,2091.0,120.0,360.0,Urban,Y,738.0,test
LN102533,Male,Yes,0,Graduate,Yes,736,6040.0,192.0,360.0,Rural,Y,684.0,test
LN102534,Male,Yes,0,Graduate,No,2916,0.0,194.0,360.0,Rural,N,659.0,test
LN102535,Male,Yes,0,Graduate,No,2527,2327.0,120.0,360.0,Semiurban,Y,614.0,test
LN102536,Male,No,0,Graduate,No,3858,0.0,76.0,360.0,Semiurban,Y,752.0,test
LN102537,Female,No,0,Graduate,Yes,4583,0.0,133.0,360.0,Semiurban,N,495.0,test
LN102538,Male,Yes,1,Graduate,Yes,3733,1951.0,144.0,360.0,Semiurban,Y,636.0,test
LN102539,Male,No,0,Not Graduate,No,3620,0.0,25.0,120.0,Semiurban,Y,761.0,test
LN102540,Male,Yes,0,Not Graduate,No,3074,1800.0,123.0,360.0,Semiurban,N,613.0,test
LN102541,Male,Yes,0,Graduate,No,2397,1997.0,137.0,360.0,Rural,N,634.0,test
LN102542,Male,Yes,3+,Graduate,No,4569,1296.0,118.0,360.0,Urban,Y,832.0,test
LN102543,Female,No,0,Graduate,Yes,2500,0.0,93.0,360.0,Urban,Y,741.0,test
LN102544,Female,No,1,Not Graduate,No,4273,0.0,69.0,360.0,Rural,N,786.0,test
LN102545,Female,No,0,Not Graduate,No,2165,0.0,70.0,360.0,Semiurban,Y,604.0,test
LN102546,Male,No,0,Not Graduate,No,2117,1506.0,150.0,360.0,Semiurban,Y,872.0,test
LN102547,Male,Yes,0,Graduate,No,2268,3801.0,118.0,360.0,Urban,Y,750.0,test
LN102548,Male,Yes,0,Graduate,No,2058,2134.0,88.0,360.0,Urban,Y,741.0,test
LN102549,Male,No,0,Graduate,No,6277,0.0,118.0,360.0,Rural,N,730.0,test
LN102550,Male,Yes,0,Graduate,Yes,6195,5002.0,68.0,360.0,Semiurban,Y,900.0,test
LN102551,Male,Yes,2,Not Graduate,No,4027,1230.0,170.0,360.0,Rural,Y,693.0,test
LN102552,Male,Yes,2,Graduate,No,2726,1698.0,119.0,360.0,Urban,N,722.0,test
LN102553,Female,No,0,Graduate,No,704,3307.0,121.0,480.0,Rural,Y,744.0,test
LN102554,Male,No,0,Graduate,No,13685,0.0,146.0,360.0,Semiurban,N,763.0,test
LN102555,Male,No,0,Graduate,No,12773,0.0,185.0,360.0,Semiurban,N,784.0,test
LN102556,Male,No,0,Graduate,No,1836,33837.0,90.0,360.0,Urban,N,789.0,test
LN102557,Male,Yes,1,Graduate,No,2954,3596.0,138.0,360.0,Urban,Y,900.0,test
LN102558,Female,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,Urban,N,660.0,test
LN102559,Male,Yes,0,Graduate,No,3250,0.0,170.0,360.0,Rural,N,703.0,test
LN102560,Male,Yes,0,Graduate,No,2969,1848.0,115.0,360.0,Semiurban,Y,733.0,test
LN102561,Female,No,0,Graduate,Yes,4691,0.0,115.0,360.0,Semiurban,N,425.0,test
LN102562,Female,Yes,0,Not Graduate,No,2149,3237.0,178.0,360.0,Semiurban,N,671.0,test
LN102563,Female,Yes,1,Graduate,Yes,10313,0.0,314.0,360.0,Urban,N,510.0,test
LN102564,Female,Yes,0,Graduate,No,4349,2619.0,184.0,360.0,Semiurban,Y,808.0,test
LN102565,Male,Yes,2,Not Graduate,No,2304,1704.0,49.0,360.0,Semiurban,Y,592.0,test
LN102566,Male,Yes,0,Not Graduate,No,3997,1403.0,122.0,300.0,Semiurban,Y,703.0,test
LN102567,Male,Yes,1,Graduate,Yes,3774,2031.0,186.0,360.0,Semiurban,Y,684.0,test
LN102568,Female,No,0,Graduate,No,657,3380.0,104.0,480.0,Rural,Y,854.0,test
LN102569,Female,Yes,1,Graduate,No,12361,0.0,508.0,360.0,Semiurban,Y,661.0,test
LN102570,Male,Yes,3+,Graduate,Yes,9421,0.0,271.0,360.0,Semiurban,Y,738.0,test
LN102571,Male,Yes,3+,Graduate,Yes,10821,0.0,269.0,360.0,Semiurban,Y,578.0,test
LN102572,Male,No,0,Not Graduate,No,3012,0.0,62.0,180.0,Urban,Y,879.0,test
LN102573,Male,Yes,1,Graduate,No,16528,0.0,544.0,360.0,Urban,N,690.0,test
LN102574,Female,No,0,Graduate,No,2158,0.0,89.0,360.0,Semiurban,N,462.0,test
LN102575,Male,No,0,Not Graduate,No,3598,1287.0,100.0,360.0,Rural,N,886.0,test
LN102576,Male,No,0,Graduate,No,6666,0.0,101.0,360.0,Rural,N,675.0,test
LN102577,Male,Yes,0,Graduate,No,6250,0.0,128.0,360.0,Semiurban,Y,681.0,test
LN102578,Female,Yes,0,Graduate,No,3625,0.0,108.0,360.0,Semiurban,Y,717.0,test
LN102579,Male,Yes,1,Graduate,No,19863,0.0,460.0,360.0,Urban,N,729.0,test
LN102580,Male,Yes,0,Graduate,No,3366,2200.0,135.0,360.0,Rural,N,739.0,test
LN102581,Male,Yes,0,Graduate,No,2977,2332.0,128.0,360.0,Rural,N,702.0,test
LN102582,Male,No,0,Not Graduate,No,2589,1395.0,111.0,480.0,Urban,N,628.0,test
LN102583,Male,Yes,0,Graduate,No,2500,2250.0,147.0,360.0,Semiurban,Y,869.0,test
LN102584,Male,No,0,Graduate,No,2309,0.0,65.0,480.0,Semiurban,N,666.0,test
LN102585,Male,No,0,Not Graduate,No,3111,0.0,55.0,180.0,Urban,Y,857.0,test
LN102586,Male,Yes,1,Graduate,No,2868,3476.0,140.0,360.0,Urban,Y,900.0,test
LN102587,Male,Yes,0,Graduate,No,2902,2720.0,135.0,360.0,Urban,Y,868.0,test
LN102588,Male,Yes,0,Graduate,No,2393,2151.0,118.0,360.0,Semiurban,Y,844.0,test
LN102589,Male,Yes,2,Graduate,No,3336,0.0,83.0,360.0,Semiurban,Y,612.0,test
LN102590,Male,Yes,1,Graduate,No,5572,1269.0,157.0,360.0,Rural,Y,753.0,test
LN102591,Male,No,0,Not Graduate,No,4105,1413.0,104.0,360.0,Rural,N,900.0,test
LN102592,Female,Yes,1,Graduate,No,12000,0.0,496.0,360.0,Semiurban,Y,754.0,test
LN102593,Male,Yes,3+,Graduate,No,6244,0.0,144.0,360.0,Semiurban,N,789.0,test
LN102594,Male,No,0,Graduate,No,1966,0.0,59.0,480.0,Semiurban,N,716.0,test
LN102595,Male,Yes,2,Not Graduate,No,2479,1531.0,48.0,360.0,Semiurban,Y,609.0,test
LN102596,Male,Yes,0,Graduate,No,2760,17.0,84.0,360.0,Rural,Y,813.0,test
LN102597,Male,No,0,Graduate,No,3617,2493.0,124.0,360.0,Urban,Y,888.0,test
LN102598,Male,No,0,Not Graduate,No,2514,1585.0,115.0,480.0,Urban,N,676.0,test
LN102599,Male,Yes,3+,Graduate,Yes,10544,0.0,230.0,360.0,Semiurban,Y,603.0,test
LN102600,Male,Yes,0,Graduate,No,2786,1965.0,156.0,360.0,Rural,N,753.0,test
LN102601,Female,No,0,Graduate,Yes,2576,0.0,88.0,360.0,Urban,Y,694.0,test
LN102602,Male,No,1,Graduate,No,3527,0.0,112.0,180.0,Urban,Y,849.0,test
LN102603,Male,Yes,0,Graduate,Yes,2754,3245.0,184.0,360.0,Urban,Y,812.0,test
LN102604,Female,Yes,0,Not Graduate,No,1976,3395.0,198.0,360.0,Semiurban,N,662.0,test
LN102605,Male,Yes,3+,Graduate,No,6346,0.0,116.0,360.0,Urban,Y,743.0,test
LN102606,Male,Yes,2,Graduate,No,3567,1743.0,137.0,360.0,Urban,Y,741.0,test
LN102607,Male,Yes,0,Graduate,No,3651,2566.0,140.0,360.0,Semiurban,Y,840.0,test
LN102608,Male,No,0,Graduate,No,7289,0.0,236.0,360.0,Urban,Y,663.0,test
LN102609,Male,Yes,0,Graduate,No,8407,9128.0,165.0,300.0,Rural,Y,658.0,test
LN102610,Male,Yes,0,Graduate,Yes,5818,4410.0,77.0,360.0,Semiurban,Y,900.0,test
LN102611,Male,No,0,Graduate,No,12250,0.0,148.0,360.0,Semiurban,N,874.0,test
LN102612,Female,Yes,0,Graduate,No,3804,2564.0,122.0,360.0,Urban,N,648.0,test
LN102613,Female,Yes,2,Graduate,No,4283,2383.0,127.0,360.0,Semiurban,Y,741.0,test
LN102614,Male,No,0,Graduate,No,11615,0.0,140.0,360.0,Semiurban,N,900.0,test
LN102615,Male,Yes,0,Graduate,No,1903,2048.0,98.0,360.0,Urban,Y,724.0,test
LN102616,Male,No,0,Graduate,No,2012,0.0,66.0,480.0,Semiurban,N,792.0,test
LN102617,Male,Yes,1,Graduate,Yes,3450,2079.0,162.0,360.0,Semiurban,Y,641.0,test
LN102618,Male,Yes,0,Graduate,No,2698,1923.0,111.0,360.0,Urban,N,492.0,test
LN102619,Male,Yes,0,Graduate,Yes,2479,3013.0,188.0,360.0,Urban,Y,730.0,test
LN102620,Male,No,0,Not Graduate,No,2449,0.0,60.0,180.0,Urban,Y,713.0,test
LN102621,Male,Yes,2,Not Graduate,No,3273,1927.0,112.0,360.0,Semiurban,Y,798.0,test
LN102622,Female,No,0,Graduate,No,2138,0.0,99.0,360.0,Semiurban,N,404.0,test
LN102623,Male,Yes,2,Graduate,No,5389,1901.0,216.0,360.0,Semiurban,Y,894.0,test
LN102624,Male,Yes,2,Not Graduate,No,2158,1789.0,44.0,360.0,Semiurban,Y,614.0,test
LN102625,Male,No,0,Not Graduate,No,3184,1101.0,96.0,360.0,Rural,N,758.0,test
LN102626,Female,No,0,Graduate,Yes,4928,0.0,124.0,360.0,Semiurban,N,531.0,test
LN102627,Male,Yes,0,Graduate,No,4159,2809.0,203.0,360.0,Rural,Y,719.0,test
LN102628,Male,No,0,Not Graduate,Yes,2583,2167.0,104.0,360.0,Rural,Y,838.0,test
LN102629,Female,Yes,1,Graduate,No,5166,2485.0,140.0,180.0,Semiurban,Y,744.0,test
LN102630,Male,Yes,0,Not Graduate,No,3814,1483.0,124.0,300.0,Semiurban,Y,657.0,test
LN102631,Male,No,0,Not Graduate,No,2519,3187.0,104.0,360.0,Semiurban,Y,834.0,test
LN102632,Female,No,0,Graduate,No,1506,1822.0,99.0,360.0,Semiurban,N,528.0,test
LN102633,Female,No,0,Not Graduate,No,1974,0.0,59.0,360.0,Semiurban,Y,900.0,test
LN102634,Female,No,0,Graduate,No,6014,0.0,142.0,480.0,Urban,N,646.0,test
LN102635,Male,Yes,0,Graduate,No,150,1800.0,135.0,360.0,Rural,N,782.0,test
LN102636,Male,No,0,Not Graduate,No,4795,0.0,46.0,360.0,Rural,Y,749.0,test
LN102637,Male,No,0,Graduate,No,4047,0.0,81.0,360.0,Semiurban,Y,758.0,test
LN102638,Male,No,0,Not Graduate,No,5596,0.0,44.0,360.0,Rural,Y,883.0,test
LN102639,Male,No,0,Not Graduate,No,2511,3159.0,91.0,360.0,Semiurban,Y,646.0,test
LN102640,Male,Yes,1,Graduate,No,17442,0.0,480.0,360.0,Urban,N,811.0,test
LN102641,Female,No,0,Graduate,No,3914,0.0,132.0,360.0,Semiurban,Y,724.0,test
LN102642,Male,Yes,0,Graduate,Yes,10865,0.0,173.0,360.0,Rural,Y,875.0,test
LN102643,Male,Yes,3+,Graduate,No,5879,12786.0,556.0,360.0,Semiurban,N,606.0,test
LN102644,Male,Yes,3+,Graduate,No,6408,0.0,134.0,360.0,Urban,Y,690.0,test
LN102645,Female,Yes,0,Graduate,No,3580,0.0,114.0,360.0,Semiurban,Y,686.0,test
LN102646,Male,No,0,Graduate,No,8574,4388.0,350.0,360.0,Rural,N,836.0,test
LN102647,Male,Yes,0,Graduate,No,2189,2279.0,162.0,360.0,Semiurban,Y,795.0,test
LN102648,Male,Yes,1,Graduate,No,7274,2031.0,176.0,360.0,Urban,Y,623.0,test
LN102649,Male,Yes,2,Graduate,No,6250,1695.0,210.0,360.0,Semiurban,Y,820.0,test
LN102650,Female,No,1,Graduate,No,2600,0.0,160.0,360.0,Urban,N,679.0,test
LN102651,Male,Yes,0,Graduate,No,2499,2458.0,160.0,360.0,Semiurban,Y,824.0,test
LN102652,Male,Yes,0,Graduate,Yes,2222,3091.0,196.0,360.0,Urban,Y,754.0,test
LN102653,Male,Yes,2,Not Graduate,No,3354,1882.0,106.0,360.0,Semiurban,Y,680.0,test
LN102654,Male,Yes,2,Graduate,No,5780,0.0,192.0,360.0,Urban,Y,785.0,test
LN102655,Male,Yes,1,Graduate,No,1538,1425.0,30.0,360.0,Urban,Y,694.0,test
LN102656,Male,Yes,2,Graduate,No,3053,4754.0,225.0,360.0,Rural,Y,560.0,test
LN102657,Female,Yes,0,Not Graduate,No,2122,2806.0,155.0,360.0,Semiurban,N,652.0,test
LN102658,Female,No,0,Graduate,No,1500,1800.0,103.0,360.0,Semiurban,N,490.0,test
LN102659,Male,Yes,1,Graduate,No,6240,1348.0,160.0,360.0,Rural,Y,703.0,test
LN102660,Male,No,0,Graduate,No,4321,0.0,120.0,360.0,Rural,Y,512.0,test
LN102661,Male,Yes,2,Graduate,No,3020,4938.0,211.0,360.0,Rural,Y,677.0,test
LN102662,Female,No,0,Not Graduate,No,2002,0.0,59.0,360.0,Semiurban,Y,785.0,test
LN102663,Female,No,1,Not Graduate,No,4830,0.0,83.0,360.0,Rural,N,758.0,test
LN102664,Male,Yes,3+,Graduate,No,3136,2859.0,150.0,360.0,Semiurban,N,470.0,test
LN102665,Male,Yes,2,Graduate,No,3500,402.0,106.0,84.0,Urban,Y,879.0,test
LN102666,Male,Yes,1,Graduate,No,8855,1934.0,165.0,360.0,Urban,Y,803.0,test
LN102667,Male,Yes,0,Graduate,No,5667,2667.0,180.0,360.0,Rural,Y,775.0,test
LN102668,Male,Yes,0,Graduate,No,139,1573.0,116.0,360.0,Rural,N,804.0,test
LN102669,Female,No,0,Graduate,No,2754,0.0,71.0,360.0,Rural,Y,730.0,test
LN102670,Male,Yes,1,Graduate,No,2976,1467.0,107.0,360.0,Semiurban,N,651.0,test
LN102671,Male,Yes,0,Graduate,No,2284,2352.0,102.0,360.0,Semiurban,Y,709.0,test
LN102672,Male,No,0,Graduate,No,12000,0.0,164.0,360.0,Semiurban,N,863.0,test
LN102673,Male,Yes,1,Graduate,No,3333,3250.0,158.0,360.0,Urban,Y,900.0,test
LN102674,Female,No,0,Graduate,No,3592,0.0,101.0,360.0,Semiurban,Y,726.0,test
LN102675,Male,Yes,3+,Graduate,No,6826,0.0,143.0,360.0,Semiurban,N,741.0,test
LN102676,Female,No,0,Graduate,No,2819,0.0,73.0,360.0,Rural,Y,666.0,test
LN102677,Female,No,0,Graduate,No,645,3683.0,113.0,480.0,Rural,Y,758.0,test
LN102678,Male,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,Semiurban,Y,686.0,test
LN102679,Male,Yes,2,Graduate,No,3170,1520.0,149.0,360.0,Urban,Y,755.0,test
LN102680,Male,No,0,Not Graduate,No,3920,1114.0,103.0,360.0,Rural,N,778.0,test
LN102681,Male,Yes,1,Graduate,No,5500,1260.0,170.0,360.0,Rural,Y,750.0,test
LN102682,Male,Yes,0,Graduate,No,2476,1698.0,172.0,360.0,Rural,N,750.0,test
LN102683,Male,Yes,3+,Graduate,No,3816,1396.0,101.0,360.0,Urban,Y,900.0,test
LN102684,Male,Yes,2,Graduate,No,3572,0.0,77.0,360.0,Semiurban,Y,689.0,test
LN102685,Male,Yes,2,Graduate,No,3650,4668.0,262.0,360.0,Rural,Y,589.0,test
LN102686,Male,No,1,Graduate,No,3454,0.0,112.0,180.0,Urban,Y,660.0,test
LN102687,Male,No,0,Not Graduate,No,2661,0.0,52.0,180.0,Urban,Y,834.0,test
LN102688,Female,No,0,Graduate,No,3813,0.0,116.0,180.0,Urban,Y,756.0,test
LN102689,Male,Yes,2,Not Graduate,No,3800,2280.0,109.0,360.0,Semiurban,Y,699.0,test
LN102690,Male,Yes,0,Graduate,No,2877,3293.0,107.0,300.0,Urban,Y,666.0,test
LN102691,Male,Yes,2,Graduate,No,3800,3600.0,216.0,360.0,Urban,N,528.0,test
LN102692,Female,Yes,1,Graduate,No,11522,0.0,438.0,360.0,Semiurban,Y,654.0,test
LN102693,Female,Yes,1,Graduate,No,4608,2845.0,140.0,180.0,Semiurban,Y,821.0,test
LN102694,Female,No,0,Graduate,Yes,14621,0.0,59.0,360.0,Semiurban,Y,813.0,test
LN102695,Male,Yes,3+,Graduate,No,15196,0.0,312.0,360.0,Rural,Y,666.0,test
LN102696,Male,No,1,Not Graduate,Yes,4579,2628.0,172.0,360.0,Urban,N,537.0,test
LN102697,Male,Yes,0,Graduate,No,9600,0.0,76.0,180.0,Urban,Y,725.0,test
LN102698,Male,No,0,Graduate,No,7993,0.0,213.0,360.0,Urban,Y,696.0,test
LN102699,Male,Yes,3+,Graduate,Yes,9466,0.0,252.0,360.0,Semiurban,Y,698.0,test
LN102700,Male,No,2,Graduate,No,4085,0.0,115.0,360.0,Semiurban,Y,643.0,test
LN102701,Male,No,0,Graduate,No,9088,0.0,193.0,360.0,Urban,Y,631.0,test
LN102702,Male,Yes,0,Graduate,Yes,2551,2608.0,185.0,360.0,Urban,Y,738.0,test
LN102703,Male,Yes,0,Not Graduate,No,3120,3266.0,144.0,360.0,Rural,N,406.0,test
LN102704,Male,Yes,3+,Graduate,No,4416,1250.0,110.0,360.0,Urban,Y,896.0,test
LN102705,Male,Yes,2,Graduate,No,2653,1844.0,96.0,360.0,Urban,Y,900.0,test
LN102706,Male,Yes,0,Graduate,Yes,44885,4512.0,115.0,360.0,Semiurban,Y,787.0,test
LN102707,Female,No,3+,Not Graduate,No,1625,0.0,119.0,360.0,Urban,N,582.0,test
LN102708,Male,Yes,0,Graduate,Yes,2470,2783.0,204.0,360.0,Urban,Y,820.0,test
LN102709,Male,Yes,0,Graduate,No,3412,1903.0,121.0,360.0,Rural,N,737.0,test
LN102710,Male,Yes,2,Graduate,No,6520,1524.0,235.0,360.0,Semiurban,Y,697.0,test
LN102711,Male,Yes,3+,Graduate,No,3169,2523.0,170.0,360.0,Semiurban,N,518.0,test
LN102712,Male,Yes,0,Graduate,No,2489,1810.0,107.0,360.0,Semiurban,Y,887.0,test
LN102713,Male,Yes,0,Graduate,No,3001,1913.0,133.0,360.0,Semiurban,Y,600.0,test
LN102714,Female,Yes,1,Graduate,No,5104,2921.0,124.0,180.0,Semiurban,Y,858.0,test
LN102715,Male,Yes,0,Graduate,No,2698,2034.0,122.0,360.0,Semiurban,Y,671.0,test
LN102716,Male,No,0,Graduate,No,9103,0.0,185.0,360.0,Rural,Y,719.0,test
LN102717,Male,Yes,3+,Graduate,No,5703,0.0,128.0,360.0,Urban,Y,779.0,test
LN102718,Male,No,0,Not Graduate,No,3995,2205.0,48.0,360.0,Rural,Y,781.0,test
LN102719,Male,Yes,0,Graduate,No,3423,2340.0,138.0,360.0,Semiurban,Y,635.0,test
LN102720,Male,No,1,Not Graduate,Yes,4053,2426.0,158.0,360.0,Urban,N,549.0,test
LN102721,Male,Yes,3+,Graduate,No,2714,2249.0,165.0,360.0,Semiurban,N,495.0,test
LN102722,Male,Yes,0,Graduate,Yes,5511,5152.0,71.0,360.0,Semiurban,Y,782.0,test
LN102723,Male,Yes,2,Graduate,No,2867,2009.0,107.0,360.0,Urban,Y,857.0,test
LN102724,Female,No,0,Graduate,No,3746,0.0,132.0,360.0,Rural,N,822.0,test
LN102725,Male,Yes,1,Graduate,No,3350,1275.0,127.0,360.0,Semiurban,N,512.0,test
LN102726,Male,No,0,Not Graduate,No,5347,0.0,52.0,360.0,Rural,Y,660.0,test
LN102727,Male,No,1,Graduate,No,3193,0.0,103.0,180.0,Urban,Y,791.0,test
LN102728,Male,Yes,0,Graduate,No,2862,3388.0,131.0,360.0,Urban,Y,711.0,test
LN102729,Male,No,0,Graduate,No,8566,0.0,210.0,360.0,Urban,Y,717.0,test
LN102730,Male,Yes,2,Graduate,No,2791,1661.0,125.0,360.0,Urban,Y,709.0,test
LN102731,Male,No,0,Graduate,No,4917,0.0,130.0,360.0,Rural,Y,588.0,test
LN102732,Male,No,0,Graduate,No,4003,4938.0,163.0,360.0,Semiurban,Y,705.0,test
LN102733,Male,Yes,2,Graduate,No,3413,4965.0,221.0,360.0,Rural,Y,683.0,test
LN102734,Male,Yes,1,Graduate,No,20586,0.0,476.0,360.0,Urban,N,846.0,test
LN102735,Male,Yes,0,Graduate,No,3530,2161.0,103.0,360.0,Urban,N,482.0,test
LN102736,Male,No,0,Not Graduate,No,2699,2785.0,96.0,360.0,Semiurban,Y,741.0,test
LN102737,Male,Yes,0,Graduate,No,2920,16.12000084,87.0,360.0,Rural,Y,769.0,test
LN102738,Male,Yes,1,Graduate,No,1587,1291.0,30.0,360.0,Urban,Y,684.0,test
LN102739,Male,No,0,Not Graduate,No,4057,0.0,24.0,120.0,Semiurban,Y,818.0,test
LN102740,Male,Yes,3+,Graduate,Yes,10205,0.0,291.0,360.0,Semiurban,Y,675.0,test
LN102741,Male,Yes,2,Graduate,No,5572,1743.0,190.0,360.0,Semiurban,Y,758.0,test
LN102742,Male,Yes,3+,Graduate,No,4454,1433.0,100.0,360.0,Urban,Y,900.0,test
LN102743,Male,Yes,2,Graduate,Yes,2589,0.0,121.0,360.0,Semiurban,N,407.0,test
LN102744,Male,No,0,Graduate,No,13316,0.0,158.0,360.0,Semiurban,N,900.0,test
LN102745,Male,Yes,3+,Graduate,No,14038,0.0,330.0,360.0,Rural,Y,750.0,test
LN102746,Male,No,0,Graduate,No,2959,0.0,101.0,360.0,Semiurban,N,549.0,test
LN102747,Female,No,0,Graduate,No,3418,0.0,135.0,360.0,Rural,N,879.0,test
LN102748,Male,Yes,0,Not Graduate,No,2901,1785.0,100.0,360.0,Rural,Y,740.0,test
LN102749,Female,No,0,Graduate,No,2447,0.0,88.0,360.0,Semiurban,N,443.0,test
LN102750,Female,No,0,Graduate,No,604,3720.0,103.0,480.0,Rural,Y,779.0,test
LN102751,Male,No,2,Graduate,No,3180,0.0,92.0,360.0,Semiurban,Y,680.0,test
LN102752,Female,Yes,1,Graduate,No,5098,2527.0,126.0,180.0,Semiurban,Y,873.0,test
LN102753,Male,No,0,Graduate,No,6374,0.0,115.0,360.0,Rural,N,673.0,test
LN102754,Male,Yes,2,Graduate,Yes,2732,0.0,105.0,360.0,Semiurban,N,442.0,test
LN102755,Male,Yes,0,Graduate,No,2639,2115.0,123.0,360.0,Semiurban,Y,840.0,test
LN102756,Male,Yes,0,Graduate,No,6386,0.0,132.0,360.0,Semiurban,Y,710.0,test
LN102757,Male,Yes,0,Graduate,Yes,600,5738.0,159.0,360.0,Rural,Y,643.0,test
LN102758,Male,Yes,1,Graduate,No,1700,1387.0,34.0,360.0,Urban,Y,613.0,test
LN102759,Male,Yes,2,Not Graduate,No,2916,2206.0,92.0,360.0,Semiurban,Y,671.0,test
LN102760,Female,No,0,Graduate,No,2397,0.0,101.0,360.0,Semiurban,N,368.0,test
LN102761,Male,Yes,0,Graduate,No,3423,3182.0,89.0,300.0,Urban,Y,642.0,test
LN102762,Male,No,0,Graduate,No,2237,0.0,63.0,480.0,Semiurban,N,710.0,test
LN102763,Male,Yes,2,Graduate,No,3592,0.0,92.0,360.0,Semiurban,Y,734.0,test
LN102764,Male,No,0,Graduate,No,4560,0.0,122.0,360.0,Rural,Y,566.0,test
LN102765,Male,Yes,3+,Graduate,No,6363,0.0,153.0,360.0,Semiurban,N,786.0,test
LN102766,Male,Yes,0,Graduate,No,7333,8333.0,175.0,300.0,Rural,Y,741.0,test
LN102767,Male,No,0,Not Graduate,No,3076,3056.0,85.0,360.0,Semiurban,Y,681.0,test
LN102768,Male,Yes,0,Graduate,No,2860,3051.0,144.0,360.0,Urban,Y,753.0,test
LN102769,Male,No,0,Graduate,No,3631,0.0,119.0,360.0,Rural,Y,873.0,test
LN102770,Male,Yes,2,Graduate,No,7151,1884.0,185.0,360.0,Semiurban,Y,709.0,test
LN102771,Male,No,1,Graduate,No,3062,1987.0,111.0,180.0,Urban,N,697.0,test
LN102772,Male,No,0,Graduate,No,4345,0.0,82.0,360.0,Semiurban,Y,834.0,test
LN102773,Male,No,0,Not Graduate,No,2812,2396.0,83.0,360.0,Semiurban,Y,709.0,test
LN102774,Female,No,0,Graduate,No,1400,1717.0,111.0,360.0,Semiurban,N,430.0,test
LN102775,Female,Yes,0,Graduate,No,3776,0.0,110.0,360.0,Semiurban,Y,776.0,test
LN102776,Male,No,2,Graduate,No,3796,0.0,99.0,360.0,Semiurban,Y,688.0,test
LN102777,Male,No,0,Graduate,No,12012,0.0,168.0,360.0,Semiurban,N,900.0,test
LN102778,Male,No,0,Graduate,No,12057,0.0,171.0,360.0,Semiurban,N,748.0,test
LN102779,Male,No,3+,Graduate,No,13145,3288.0,292.0,360.0,Rural,N,683.0,test
LN102780,Male,Yes,0,Graduate,No,2375,2211.0,123.0,360.0,Semiurban,Y,759.0,test
LN102781,Male,Yes,2,Graduate,No,3645,3577.0,206.0,360.0,Urban,N,595.0,test
LN102782,Male,No,0,Graduate,No,8831,0.0,213.0,360.0,Urban,Y,747.0,test
LN102783,Male,Yes,2,Graduate,Yes,2821,0.0,104.0,360.0,Semiurban,N,427.0,test
LN102784,Male,Yes,0,Graduate,Yes,9267,0.0,193.0,360.0,Rural,Y,867.0,test
LN102785,Male,Yes,0,Graduate,No,2600,1883.0,174.0,360.0,Rural,N,669.0,test
